tweet_id,year,month,day,weekday,hour,minute,text,rating_numerator,rating_denominator,favorite_count,retweet_count,name,stage,dog_type
679062614270468097,2015,12,21,0,22,15,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11,10,15437.0,7175.0,Chompsky,,schipperke
679111216690831360,2015,12,22,1,1,28,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,12,10,5408.0,2298.0,officially,,kelpie
679132435750195208,2015,12,22,1,2,52,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,10,10,2690.0,1034.0,Louis,,Scottish_deerhound
679148763231985668,2015,12,22,1,3,57,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,8,10,2546.0,919.0,,,Italian_greyhound
679158373988876288,2015,12,22,1,4,35,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11,10,19352.0,7210.0,Rubio,,pug
679405845277462528,2015,12,22,1,20,59,Crazy unseen footage from Jurassic Park. 10/10 for both dinosaur puppers https://t.co/L8wt2IpwxO,10,10,2151.0,1070.0,,,
679462823135686656,2015,12,23,2,0,45,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,11,10,29280.0,16927.0,Hurley,,toy_poodle
679475951516934144,2015,12,23,2,1,37,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,9,10,1913.0,578.0,Evy,,Maltese_dog
679503373272485890,2015,12,23,2,3,26,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,8,10,2898.0,1330.0,Dwight,pupper,
679511351870550016,2015,12,23,2,3,58,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,7,10,3059.0,1143.0,William,,Chihuahua
679527802031484928,2015,12,23,2,5,3,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,11,10,2417.0,647.0,,pupper,
679530280114372609,2015,12,23,2,5,13,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,7,10,4355.0,1876.0,a,,dalmatian
679722016581222400,2015,12,23,2,17,55,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,8,10,1532.0,424.0,Mike,,boxer
679729593985699840,2015,12,23,2,18,25,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,8,10,1986.0,746.0,Hunter,,West_Highland_white_terrier
679736210798047232,2015,12,23,2,18,51,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,9,10,1906.0,713.0,,,French_bulldog
679777920601223168,2015,12,23,2,21,37,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10,10,2848.0,991.0,Rinna,pupper,bloodhound
679828447187857408,2015,12,24,3,0,58,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13,10,33018.0,12515.0,,pupper,Chihuahua
679844490799091713,2015,12,24,3,2,2,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,10,10,2179.0,684.0,Willie,,Airedale
679854723806179328,2015,12,24,3,2,42,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,7,10,2604.0,1096.0,Bruce,,chow
679862121895714818,2015,12,24,3,3,12,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",11,10,2243.0,553.0,,,EntleBucher
679872969355714560,2015,12,24,3,3,55,This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen 10/10 https://t.co/xZXUKVXJ7l,10,10,2010.0,595.0,Rocco,,
679877062409191424,2015,12,24,3,4,11,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,5,10,1784.0,575.0,Penelope,,
680070545539371008,2015,12,24,3,17,0,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,9,10,2379.0,771.0,Emmie,,Shih-Tzu
680085611152338944,2015,12,24,3,18,0,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,12,10,11697.0,8109.0,by,,
680100725817409536,2015,12,24,3,19,0,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,11,10,3291.0,1243.0,,pupper,golden_retriever
680115823365742593,2015,12,24,3,20,0,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,9,10,2488.0,821.0,Ozzy,,pug
680130881361686529,2015,12,24,3,21,0,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,10,10,2107.0,853.0,Reggie,,Maltese_dog
680145970311643136,2015,12,24,3,22,0,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10,10,3306.0,1553.0,Kawhi,pupper,miniature_poodle
680161097740095489,2015,12,24,3,23,0,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,12,10,2134.0,669.0,Goliath,,bluetick
680176173301628928,2015,12,25,4,0,0,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,10,10,3546.0,1389.0,,pupper,
680191257256136705,2015,12,25,4,1,0,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,11,10,1971.0,440.0,,pupper,Brittany_spaniel
680206703334408192,2015,12,25,4,2,1,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,12,10,2576.0,1039.0,Toby,,
680221482581123072,2015,12,25,4,3,0,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,10,10,1355.0,260.0,CeCe,,
680440374763077632,2015,12,25,4,17,30,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,11,10,1318.0,438.0,,,
680473011644985345,2015,12,25,4,19,39,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",10,10,2338.0,668.0,Hector,pupper,Lakeland_terrier
680494726643068929,2015,12,25,4,21,6,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,11,10,1569.0,438.0,,,kuvasz
680497766108381184,2015,12,25,4,21,18,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,12,10,3876.0,1728.0,Percy,,Chihuahua
680583894916304897,2015,12,26,5,3,0,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,8,10,3293.0,1186.0,Penny,,
680609293079592961,2015,12,26,5,4,41,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,9,10,2405.0,622.0,Brody,,French_bulldog
680798457301471234,2015,12,26,5,17,12,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,6,10,2598.0,937.0,Moofasa,,
680801747103793152,2015,12,26,5,17,25,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,10,10,2180.0,739.0,,,pug
680805554198020098,2015,12,26,5,17,41,This guy's dog broke. So sad. 9/10 would still pet https://t.co/BYiXJDEzv7,9,10,1969.0,607.0,,,
680836378243002368,2015,12,26,5,19,43,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,12,10,3174.0,1181.0,Ellie,pupper,Pembroke
680889648562991104,2015,12,26,5,23,15,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,9,10,1611.0,323.0,Cheesy,,Shetland_sheepdog
680913438424612864,2015,12,27,6,0,49,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,11,10,2206.0,562.0,Griswold,,Pomeranian
680934982542561280,2015,12,27,6,2,15,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,10,10,1905.0,391.0,Sadie,,Labrador_retriever
680940246314430465,2015,12,27,6,2,36,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,4,10,2919.0,933.0,Alice,,soft-coated_wheaten_terrier
680959110691590145,2015,12,27,6,3,51,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,9,10,4203.0,1816.0,Ozzie,,pug
680970795137544192,2015,12,27,6,4,37,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,9,10,2203.0,582.0,,,pug
681193455364796417,2015,12,27,6,19,22,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,11,10,3400.0,1332.0,Aspen,,Pomeranian
681231109724700672,2015,12,27,6,21,52,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,11,10,2230.0,435.0,,pupper,Irish_setter
681242418453299201,2015,12,27,6,22,37,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,10,10,1352.0,469.0,Champ,,
681261549936340994,2015,12,27,6,23,53,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,9,10,1331.0,235.0,Panda,,Tibetan_terrier
681281657291280384,2015,12,28,0,1,12,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,11,10,2954.0,992.0,Sarge,,Saint_Bernard
681297372102656000,2015,12,28,0,2,15,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",12,10,2950.0,850.0,actually,,Lhasa
681302363064414209,2015,12,28,0,2,35,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,3,10,3587.0,1617.0,Chuck,,
681320187870711809,2015,12,28,0,3,46,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,11,10,2402.0,671.0,Glacier,,Samoyed
681339448655802368,2015,12,28,0,5,2,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,9,10,8539.0,3691.0,Asher,,Labrador_retriever
681523177663676416,2015,12,28,0,17,12,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,12,10,13121.0,5182.0,Carly,,Norfolk_terrier
681579835668455424,2015,12,28,0,20,57,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,8,10,3241.0,1173.0,Apollo,,Rottweiler
681610798867845120,2015,12,28,0,23,0,*collapses* 12/10 https://t.co/C7M8mnzHIK,12,10,1725.0,416.0,,,toy_poodle
681654059175129088,2015,12,29,1,1,52,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,12,10,2411.0,819.0,Toffee,pupper,Pomeranian
681679526984871937,2015,12,29,1,3,33,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,7,10,1626.0,399.0,,pupper,
681694085539872773,2015,12,29,1,4,31,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,11,10,11779.0,3677.0,Bo,pupper,toy_poodle
681891461017812993,2015,12,29,1,17,36,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,10,10,2267.0,744.0,Charlie,pupper,Chihuahua
681981167097122816,2015,12,29,1,23,32,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,12,10,2587.0,914.0,Jimothy,,Labrador_retriever
682003177596559360,2015,12,30,2,1,0,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,5,10,2849.0,1364.0,,,
682032003584274432,2015,12,30,2,2,54,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,11,10,6041.0,1787.0,Ulysses,,schipperke
682047327939461121,2015,12,30,2,3,55,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,10,10,2940.0,845.0,,,
682059653698686977,2015,12,30,2,4,44,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,11,10,4528.0,1522.0,Tess,,
682088079302213632,2015,12,30,2,6,37,I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12,10,16734.0,8837.0,,,
682242692827447297,2015,12,30,2,16,51,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,11,10,2956.0,1036.0,Samson,,
682259524040966145,2015,12,30,2,17,58,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,9,10,3796.0,1077.0,Jax,,Siberian_husky
682303737705140231,2015,12,30,2,20,54,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,9,10,2811.0,882.0,Todo,,Lakeland_terrier
682389078323662849,2015,12,31,3,2,33,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",9,10,1534.0,423.0,Brody,,curly-coated_retriever
682393905736888321,2015,12,31,3,2,52,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,11,10,2060.0,595.0,Kreg,,vizsla
682406705142087680,2015,12,31,3,3,43,This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,7,10,6945.0,1584.0,Patrick,pupper,
682429480204398592,2015,12,31,3,5,14,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",8,10,3172.0,1042.0,,,whippet
682638830361513985,2015,12,31,3,19,5,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,12,10,1899.0,533.0,,,English_springer
682662431982772225,2015,12,31,3,20,39,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,11,10,2806.0,986.0,Joey,,beagle
682697186228989953,2015,12,31,3,22,57,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,12,10,1210.0,333.0,,,
682750546109968385,2016,1,1,4,2,29,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,9,10,1397.0,398.0,Taco,,English_setter
682788441537560576,2016,1,1,4,5,0,"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",12,10,2276.0,1016.0,,pupper,
682962037429899265,2016,1,1,4,16,30,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,10,10,33673.0,14812.0,Darrel,,Chihuahua
683030066213818368,2016,1,1,4,21,0,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,10,10,1994.0,666.0,Lulu,,boxer
683078886620553216,2016,1,2,5,0,14,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,9,10,1853.0,517.0,,pupper,Eskimo_dog
683098815881154561,2016,1,2,5,1,33,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,12,10,1991.0,587.0,,,golden_retriever
683111407806746624,2016,1,2,5,2,23,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,10,10,3132.0,814.0,Larry,pupper,cocker_spaniel
683142553609318400,2016,1,2,5,4,27,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,9,10,2639.0,931.0,Brandy,pupper,Leonberg
683357973142474752,2016,1,2,5,18,43,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",10,10,2657.0,822.0,,,Pembroke
683391852557561860,2016,1,2,5,20,58,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",11,10,7024.0,2170.0,Jack,,French_bulldog
683449695444799489,2016,1,3,6,0,47,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,10,10,3570.0,1453.0,,,Lakeland_terrier
683462770029932544,2016,1,3,6,1,39,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",8,10,2237.0,620.0,,pupper,Italian_greyhound
683481228088049664,2016,1,3,6,2,53,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,11,10,2442.0,901.0,Banjo,pupper,keeshond
683498322573824003,2016,1,3,6,4,1,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,11,10,2924.0,872.0,Griffin,,Airedale
683515932363329536,2016,1,3,6,5,11,HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z,11,10,6766.0,2603.0,,,
683742671509258241,2016,1,3,6,20,12,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,11,10,5955.0,2990.0,Sebastian,,Pembroke
683773439333797890,2016,1,3,6,22,14,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,9,10,3064.0,1217.0,Buddy,,miniature_pinscher
683828599284170753,2016,1,4,0,1,53,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,12,10,2578.0,969.0,,pupper,malamute
683834909291606017,2016,1,4,0,2,18,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,9,10,2406.0,1017.0,,pupper,Maltese_dog
683849932751646720,2016,1,4,0,3,18,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,5,10,2402.0,849.0,Jiminy,,Mexican_hairless
683852578183077888,2016,1,4,0,3,28,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",10,10,1786.0,315.0,Tiger,,toy_poodle
683857920510050305,2016,1,4,0,3,50,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,10,10,3506.0,1017.0,Sadie,,bluetick
684097758874210310,2016,1,4,0,19,43,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,10,10,3777.0,1293.0,Lupe,,Labrador_retriever
684122891630342144,2016,1,4,0,21,23,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j,11,10,1857.0,425.0,,,
684147889187209216,2016,1,4,0,23,2,This is Sweets the English Bulldog. Waves back to other bikers. 12/10 just a fantastic friendly pupper https://t.co/WYiFzuX7D4,12,10,2732.0,1366.0,Sweets,pupper,
684177701129875456,2016,1,5,1,1,0,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,10,10,1861.0,591.0,Kulet,,chow
684188786104872960,2016,1,5,1,1,44,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10,10,3213.0,1045.0,,,kelpie
684195085588783105,2016,1,5,1,2,9,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,9,10,1757.0,452.0,Tino,,Chihuahua
684200372118904832,2016,1,5,1,2,30,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,6,10,1978.0,943.0,,,
684222868335505415,2016,1,5,1,4,0,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,11,10,3503.0,1236.0,,,soft-coated_wheaten_terrier
684241637099323392,2016,1,5,1,5,14,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,12,10,7461.0,2937.0,Obi,,Pembroke
684460069371654144,2016,1,5,1,19,42,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10,10,1811.0,502.0,Jeph,,Labrador_retriever
684481074559381504,2016,1,5,1,21,6,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,10,10,3554.0,1069.0,Pippa,,Chihuahua
684567543613382656,2016,1,6,2,2,49,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,4,10,2751.0,1101.0,Bobby,,
684588130326986752,2016,1,6,2,4,11,This pupper just got his first kiss. 12/10 he's so happy https://t.co/2sHwD7HztL,12,10,3800.0,1273.0,,pupper,
684594889858887680,2016,1,6,2,4,38,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",10,10,8160.0,3163.0,,,Weimaraner
684800227459624960,2016,1,6,2,18,14,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,11,10,2511.0,899.0,Theodore,,miniature_schnauzer
684830982659280897,2016,1,6,2,20,16,This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,13,10,32263.0,19610.0,,pupper,
684880619965411328,2016,1,6,2,23,33,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,5,10,1919.0,722.0,,pupper,
684902183876321280,2016,1,7,3,0,59,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,11,10,1716.0,463.0,Perry,,Pembroke
684914660081053696,2016,1,7,3,1,49,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",12,10,3209.0,1320.0,,,chow
684926975086034944,2016,1,7,3,2,38,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,11,10,3207.0,417.0,Bruiser,,Labrador_retriever
684940049151070208,2016,1,7,3,3,30,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,12,10,2959.0,944.0,Oreo,,Border_collie
684959798585110529,2016,1,7,3,4,48,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 https://t.co/85q7xlplsJ,5,10,6277.0,2804.0,Jerry,,
685169283572338688,2016,1,7,3,18,41,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,11,10,3773.0,1272.0,Gerbald,pupper,Bernese_mountain_dog
685198997565345792,2016,1,7,3,20,39,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,11,10,2135.0,588.0,Alfie,,Old_English_sheepdog
685268753634967552,2016,1,8,4,1,16,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,10,10,2831.0,1070.0,Hubertson,pupper,pug
685307451701334016,2016,1,8,4,3,50,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,11,10,1920.0,395.0,Petrick,floofer,Pomeranian
685315239903100929,2016,1,8,4,4,21,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,11,10,3020.0,941.0,,,chow
685321586178670592,2016,1,8,4,4,46,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,10,10,2438.0,578.0,Rocky,,Boston_bull
685325112850124800,2016,1,8,4,5,0,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",10,10,8658.0,3569.0,,,golden_retriever
685532292383666176,2016,1,8,4,18,43,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",9,10,2803.0,1043.0,,,collie
685547936038666240,2016,1,8,4,19,45,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,14,10,30287.0,14072.0,,pupper,
685641971164143616,2016,1,9,5,1,59,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,7,10,2681.0,693.0,Otis,pupper,Lakeland_terrier
685663452032069632,2016,1,9,5,3,24,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",12,10,2967.0,1329.0,Brooks,,Chesapeake_Bay_retriever
685667379192414208,2016,1,9,5,3,40,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,9,10,2179.0,506.0,Marty,pupper,
685906723014619143,2016,1,9,5,19,31,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,9,10,6881.0,2580.0,Olive,,Yorkshire_terrier
